date,hour,type,0,1,2,3,4,5,6,7
201506042,2,PM10,121.0,126.8,112.0,47.5,126.5,118.66666666666667,89.75,82.0
201506043,3,PM10,112.39999999999999,125.0,111.0,36.5,158.0,100.5,105.66666666666667,94.0
201506044,4,PM10,105.0,158.0,104.2,36.75,123.5,95.5,70.75,83.33333333333333
201506045,5,PM10,102.60000000000001,184.4,88.0,43.0,101.33333333333333,102.25,75.75,91.66666666666667
201506046,6,PM10,121.60000000000001,171.6,83.8,40.666666666666664,121.66666666666667,135.25,70.0,126.33333333333333
201506047,7,PM10,118.60000000000001,174.6,91.4,52.5,105.66666666666667,122.25,71.25,95.0
201506048,8,PM10,157.20000000000002,164.4,113.2,55.75,148.66666666666666,181.66666666666666,89.0,115.0
201506049,9,PM10,192.4,130.2,94.0,54.75,145.66666666666666,183.5,129.33333333333334,191.33333333333334
2015060410,10,PM10,184.20000000000002,116.8,136.8,38.666666666666664,108.0,145.0,123.5,161.33333333333334
2015060411,11,PM10,118.04,81.1,91.6,38.666666666666664,62.93333333333334,102.03333333333335,90.45,165.36666666666665
2015060412,12,PM10,96.0,69.4,73.2,38.666666666666664,56.73333333333333,69.75,66.33333333333333,148.66666666666666
2015060413,13,PM10,96.0,58.666666666666664,74.5,38.666666666666664,73.0,80.0,65.0,117.5
2015060414,14,PM10,58.666666666666664,60.666666666666664,36.0,40.5,60.0,55.0,72.5,96.0
2015060415,15,PM10,50.5,55.666666666666664,55.333333333333336,40.5,53.0,52.0,87.0,93.0
2015060416,16,PM10,53.0,57.0,95.0,40.5,59.0,63.0,87.0,93.0
2015060417,17,PM10,53.0,77.0,95.0,5.0,67.0,56.0,79.0,93.0
2015060418,18,PM10,94.0,77.0,95.0,5.0,86.0,79.0,79.0,76.0
2015060419,19,PM10,87.25,76.25,74.5,23.666666666666668,86.5,69.0,79.0,76.0
2015060420,20,PM10,79.0,70.5,75.5,13.666666666666666,98.5,69.0,84.5,67.0
2015060421,21,PM10,87.0,78.0,75.5,14.0,81.0,69.0,84.5,67.0
2015060422,22,PM10,73.0,81.0,75.5,18.5,81.0,69.0,90.5,67.0
2015060423,23,PM10,59.5,65.66666666666667,75.5,12.0,62.5,42.0,90.5,78.0
201506050,0,PM10,53.5,64.0,40.0,12.0,62.5,54.5,90.5,62.0
201506051,1,PM10,59.5,19.0,40.0,12.0,25.0,54.5,90.5,62.0
201506052,2,PM10,59.5,42.0,24.0,24.0,28.0,54.5,90.5,62.0
201506053,3,PM10,59.5,30.5,36.0,11.0,41.5,54.5,90.5,62.0
201506054,4,PM10,59.5,61.0,36.0,11.0,54.0,54.5,65.0,62.0
201506055,5,PM10,59.5,65.0,67.0,14.0,50.5,54.5,40.0,62.0
201506056,6,PM10,92.75,38.0,92.25,32.0,65.5,73.75,58.0,58.0
201506057,7,PM10,95.0,30.0,91.6,23.333333333333332,28.5,288.5,72.0,100.5
201506058,8,PM10,95.0,34.75,108.66666666666667,35.333333333333336,38.5,45.0,107.0,100.5
201506059,9,PM10,68.25,39.0,134.0,33.0,46.0,59.0,107.0,100.5
2015060510,10,PM10,98.66666666666667,61.6,30.0,48.0,88.0,61.5,59.5,100.5
2015060511,11,PM10,76.39999999999999,64.0,56.0,43.0,96.5,81.0,77.0,100.5
2015060512,12,PM10,76.39999999999999,57.6,86.0,48.333333333333336,97.0,70.66666666666667,57.0,32.0
2015060513,13,PM10,64.0,60.5,65.5,49.0,46.0,72.5,57.0,29.0
2015060514,14,PM10,59.199999999999996,33.25,60.5,95.0,59.0,65.33333333333333,49.0,64.0
2015060515,15,PM10,71.0,61.8,69.2,98.66666666666667,46.5,77.0,58.0,84.5
2015060516,16,PM10,91.8,90.8,71.6,81.5,94.66666666666667,99.75,68.25,42.5
2015060517,17,PM10,83.8,105.0,84.6,78.66666666666667,114.0,126.0,77.0,87.5
2015060518,18,PM10,131.79999999999998,175.2,104.8,115.0,213.66666666666666,160.0,110.0,88.0
2015060519,19,PM10,165.0,126.2,186.4,52.333333333333336,228.0,134.5,169.75,177.33333333333334
2015060520,20,PM10,130.79999999999998,123.25,116.2,39.333333333333336,161.0,128.5,165.0,67.0
2015060521,21,PM10,88.8,98.0,79.4,44.5,100.5,83.66666666666667,87.0,67.0
2015060522,22,PM10,87.0,76.2,81.5,36.75,81.5,107.25,97.0,80.0
2015060523,23,PM10,91.39999999999999,73.8,104.75,39.25,66.5,91.0,64.0,80.0
201506060,0,PM10,115.39999999999999,66.25,87.6,33.0,75.0,92.66666666666667,64.0,53.0
201506061,1,PM10,82.25,57.8,74.0,24.75,89.0,75.0,39.0,34.0
201506062,2,PM10,62.0,56.666666666666664,38.5,26.666666666666668,89.0,92.0,39.0,34.0
201506063,3,PM10,48.0,39.0,35.333333333333336,36.0,89.0,30.0,39.5,25.0
201506064,4,PM10,46.0,41.666666666666664,35.333333333333336,27.333333333333332,34.0,30.0,39.5,25.0
201506065,5,PM10,38.0,35.0,25.0,5.0,34.0,31.0,39.5,35.5
201506066,6,PM10,46.0,32.25,35.0,31.5,15.0,31.0,22.0,31.0
201506067,7,PM10,25.0,37.75,37.25,29.666666666666668,18.0,38.333333333333336,10.5,16.0
201506068,8,PM10,28.333333333333332,37.0,21.333333333333332,22.0,27.0,19.0,18.5,32.5
201506069,9,PM10,29.2,20.0,28.25,19.5,34.0,24.5,10.0,30.0
2015060610,10,PM10,26.2,36.75,19.5,19.5,32.0,21.0,14.0,15.0
2015060611,11,PM10,26.0,26.333333333333332,34.25,25.75,27.5,35.0,17.0,5.0
2015060612,12,PM10,38.199999999999996,22.0,38.5,35.5,35.0,34.666666666666664,20.0,49.0
2015060613,13,PM10,43.6,29.5,49.5,27.75,27.0,38.666666666666664,22.0,47.5
2015060614,14,PM10,101.39999999999999,37.2,115.4,36.0,53.0,68.75,51.666666666666664,65.0
2015060615,15,PM10,107.39999999999999,93.6,103.2,104.0,120.0,135.75,70.5,75.0
2015060616,16,PM10,116.60000000000001,92.2,131.4,55.25,98.33333333333333,115.66666666666667,176.5,184.66666666666666
2015060617,17,PM10,154.4,121.75,100.5,18.0,50.5,123.75,55.0,101.0
2015060618,18,PM10,51.0,69.5,66.0,30.0,71.33333333333333,86.0,80.5,101.0
2015060619,19,PM10,120.39999999999999,74.4,139.75,21.5,64.5,94.75,68.0,32.0
2015060620,20,PM10,37.0,39.6,55.0,15.333333333333334,99.0,54.0,25.0,39.5
2015060621,21,PM10,50.6,39.6,42.75,27.75,99.0,47.0,9.0,39.5
2015060622,22,PM10,65.0,22.666666666666668,39.5,24.333333333333332,34.0,36.0,28.0,38.0
2015060623,23,PM10,62.0,33.25,44.666666666666664,22.0,63.0,63.0,33.5,5.0
201506070,0,PM10,40.0,42.333333333333336,49.5,8.0,62.0,39.0,17.5,5.0
201506071,1,PM10,51.0,39.25,48.25,11.333333333333334,13.0,66.0,13.0,49.0
201506072,2,PM10,33.333333333333336,45.6,33.2,18.75,54.0,43.666666666666664,23.25,18.0
201506073,3,PM10,40.666666666666664,38.0,27.8,17.25,32.0,57.0,76.0,22.0
201506074,4,PM10,36.0,50.0,47.0,20.5,59.0,59.0,76.0,5.5
201506075,5,PM10,35.0,38.0,58.0,26.0,32.333333333333336,69.0,23.0,43.0
201506076,6,PM10,92.2,44.0,97.5,30.75,27.666666666666668,62.75,24.666666666666668,16.333333333333332
201506077,7,PM10,51.25,26.666666666666668,97.5,45.75,37.5,134.33333333333334,40.0,26.5
201506078,8,PM10,30.5,31.8,26.333333333333332,39.75,39.0,44.5,15.666666666666666,25.0
201506079,9,PM10,21.0,36.5,25.75,33.75,36.333333333333336,29.0,11.666666666666666,33.0
2015060710,10,PM10,27.599999999999998,40.0,19.0,38.0,40.0,20.0,12.0,5.0
2015060711,11,PM10,18.5,22.0,26.0,15.0,40.0,7.0,7.666666666666667,5.0
2015060712,12,PM10,20.0,5.0,5.0,14.666666666666666,8.333333333333334,5.0,7.0,5.0
2015060713,13,PM10,20.0,5.0,5.0,14.0,5.0,5.0,5.0,15.333333333333334
2015060714,14,PM10,24.5,12.0,18.5,14.0,19.0,46.75,17.5,5.0
2015060715,15,PM10,53.4,33.2,43.0,18.666666666666668,46.666666666666664,63.666666666666664,29.25,37.5
2015060716,16,PM10,45.25,31.8,48.5,35.0,31.0,56.333333333333336,28.75,38.0
2015060717,17,PM10,79.39999999999999,66.4,42.6,40.25,58.0,75.25,36.75,29.0
2015060718,18,PM10,130.79999999999998,72.0,81.8,20.666666666666668,43.666666666666664,75.25,31.25,28.0
2015060719,19,PM10,37.6,45.2,56.0,10.25,80.33333333333333,36.0,25.25,42.666666666666664
2015060720,20,PM10,31.666666666666668,27.0,23.333333333333332,11.0,35.0,26.5,36.5,50.0
2015060721,21,PM10,44.0,39.2,29.4,13.5,43.666666666666664,37.0,19.0,39.666666666666664
2015060722,22,PM10,50.25,43.333333333333336,40.0,13.0,69.5,54.0,44.0,21.333333333333332
2015060723,23,PM10,61.666666666666664,16.0,44.5,10.5,69.5,26.5,40.0,18.0
201506080,0,PM10,18.0,24.666666666666668,6.0,16.333333333333332,24.5,26.0,25.5,34.333333333333336
201506081,1,PM10,31.75,22.75,16.0,11.5,18.0,12.5,33.5,34.5
201506082,2,PM10,64.0,21.5,25.25,11.5,20.0,20.0,27.333333333333332,27.0
201506083,3,PM10,55.75,31.8,35.25,15.333333333333334,50.0,44.0,46.0,49.0
201506084,4,PM10,46.75,28.0,28.75,12.0,27.0,39.0,32.0,16.0
201506085,5,PM10,56.4,37.75,39.5,24.333333333333332,63.0,46.666666666666664,27.666666666666668,40.666666666666664
201506086,6,PM10,71.0,42.0,66.8,26.25,52.0,49.75,33.75,26.0
201506087,7,PM10,62.333333333333336,39.4,43.2,29.0,44.666666666666664,96.0,46.75,55.5
201506088,8,PM10,51.0,29.8,5.0,31.0,37.0,77.33333333333333,30.0,34.0
201506089,9,PM10,25.0,31.666666666666668,19.0,37.0,30.0,33.0,31.666666666666668,32.0
2015060810,10,PM10,47.0,21.0,17.0,29.333333333333332,27.0,7.5,32.0,27.0
2015060811,11,PM10,20.0,37.0,5.0,18.0,27.0,26.0,10.0,20.0
2015060812,12,PM10,16.0,18.0,25.0,17.333333333333332,17.0,16.0,11.5,20.0
2015060813,13,PM10,25.0,21.666666666666668,7.333333333333333,13.0,15.0,17.666666666666668,11.5,20.0
2015060814,14,PM10,37.0,45.25,21.5,13.0,32.0,44.0,11.5,9.0
2015060815,15,PM10,51.6,43.6,30.0,15.0,50.333333333333336,39.75,10.0,17.5
2015060816,16,PM10,34.5,33.0,46.25,22.0,47.0,35.0,39.666666666666664,11.0
2015060817,17,PM10,50.4,58.6,50.2,303.0,73.66666666666667,49.5,44.0,33.0
2015060818,18,PM10,90.0,87.4,77.6,25.0,69.0,121.0,76.66666666666667,51.666666666666664
2015060819,19,PM10,52.75,39.8,32.8,45.333333333333336,80.5,72.5,87.0,45.0
2015060820,20,PM10,68.39999999999999,46.2,51.8,30.0,60.5,61.0,41.75,49.0
2015060821,21,PM10,70.60000000000001,50.0,72.4,35.0,52.0,66.0,40.25,66.33333333333333
2015060822,22,PM10,86.8,59.25,70.25,37.666666666666664,77.5,74.66666666666667,61.5,67.66666666666667
2015060823,23,PM10,96.0,42.8,85.8,32.333333333333336,93.0,66.0,46.25,52.333333333333336
201506090,0,PM10,102.8,46.0,101.75,37.333333333333336,51.333333333333336,82.66666666666667,49.0,44.0
201506091,1,PM10,87.0,46.25,87.0,27.0,79.0,73.66666666666667,67.0,55.333333333333336
201506092,2,PM10,90.39999999999999,49.75,99.2,24.75,83.5,80.33333333333333,36.333333333333336,48.0
201506093,3,PM10,91.8,49.0,94.2,31.5,79.0,51.666666666666664,38.5,74.5
201506094,4,PM10,98.0,54.4,94.8,34.0,79.0,65.66666666666667,19.666666666666668,64.0
201506095,5,PM10,95.39999999999999,37.6,86.6,35.75,66.0,71.66666666666667,32.0,42.0
201506096,6,PM10,104.39999999999999,42.8,80.8,44.75,50.0,69.25,28.75,30.333333333333332
201506097,7,PM10,106.8,54.4,81.8,45.25,54.0,86.25,35.0,39.0
201506098,8,PM10,118.2,65.8,104.8,47.5,71.66666666666667,80.33333333333333,42.75,33.666666666666664
201506099,9,PM10,116.0,77.0,93.4,48.25,74.0,87.0,43.75,39.0
2015060910,10,PM10,110.2,76.8,83.2,41.5,62.0,102.0,52.333333333333336,33.0
2015060911,11,PM10,112.66666666666667,76.8,114.2,47.5,79.33333333333333,89.66666666666667,37.25,71.33333333333333
2015060912,12,PM10,132.33333333333334,86.8,122.2,57.0,95.0,108.75,53.333333333333336,107.0
2015060913,13,PM10,140.20000000000002,91.4,123.0,56.666666666666664,119.0,110.33333333333333,24.333333333333332,86.33333333333333
2015060914,14,PM10,155.16666666666666,105.2,117.8,70.5,111.0,121.5,63.666666666666664,91.0
2015060915,15,PM10,137.83333333333334,132.4,125.75,70.66666666666667,132.66666666666666,150.33333333333334,60.0,107.66666666666667
2015060916,16,PM10,132.66666666666666,131.6,131.4,87.5,128.5,123.33333333333333,63.0,107.33333333333333
2015060917,17,PM10,136.5,121.8,131.4,94.0,123.5,123.0,70.0,106.33333333333333
2015060918,18,PM10,168.5,137.6,164.2,101.0,160.0,137.5,73.25,112.33333333333333
2015060919,19,PM10,165.33333333333334,164.6,177.4,128.0,196.66666666666666,142.75,87.25,106.0
2015060920,20,PM10,196.66666666666666,166.0,173.6,148.0,170.33333333333334,183.0,85.5,106.66666666666667
2015060921,21,PM10,123.66666666666667,151.6,107.66666666666667,176.75,141.0,155.75,78.0,113.66666666666667
2015060922,22,PM10,202.16666666666666,176.2,174.4,124.0,176.66666666666666,166.0,97.75,89.66666666666667
2015060923,23,PM10,202.16666666666666,92.0,100.0,124.0,86.0,166.0,44.0,83.0
201506100,0,PM10,119.5,92.0,86.0,124.0,81.0,166.0,44.0,56.0
201506101,1,PM10,54.666666666666664,75.6,70.75,58.0,61.0,92.33333333333333,52.5,60.0
201506102,2,PM10,91.60000000000001,87.5,82.8,58.0,88.0,112.66666666666667,55.25,56.0
201506103,3,PM10,91.60000000000001,87.5,82.8,58.0,88.0,112.66666666666667,38.0,134.0
201506104,4,PM10,91.60000000000001,87.5,53.0,58.0,88.0,112.66666666666667,38.0,134.0
201506105,5,PM10,69.0,87.5,69.0,58.0,88.0,112.66666666666667,38.0,134.0
201506106,6,PM10,69.0,87.5,69.0,58.0,53.0,64.0,38.0,134.0
201506107,7,PM10,68.66666666666667,94.0,66.5,68.0,69.5,62.0,41.0,134.0
201506108,8,PM10,66.0,94.0,66.5,69.0,89.5,62.0,55.5,134.0
201506109,9,PM10,95.66666666666667,72.5,82.25,90.5,80.0,76.0,55.5,134.0
2015061010,10,PM10,110.39999999999999,87.25,78.5,90.5,89.0,82.0,75.66666666666667,82.5
2015061011,11,PM10,100.0,80.0,87.0,90.5,110.0,82.0,45.0,82.5
2015061012,12,PM10,113.0,75.0,92.0,61.0,105.0,117.66666666666667,45.0,83.0
2015061013,13,PM10,105.66666666666667,84.0,91.0,61.0,90.0,113.0,45.0,106.0
2015061014,14,PM10,105.66666666666667,84.0,91.0,61.0,87.0,120.0,69.0,90.0
2015061015,15,PM10,103.0,92.0,95.0,58.0,101.0,120.0,69.0,90.0
2015061016,16,PM10,113.0,94.0,119.5,94.0,146.0,120.0,69.0,90.0
2015061017,17,PM10,113.0,94.0,119.5,94.0,127.5,154.0,94.0,160.0
2015061018,18,PM10,126.0,129.5,121.0,94.0,134.0,93.0,54.0,160.0
2015061019,19,PM10,138.33333333333334,144.0,138.5,94.0,135.0,120.0,94.0,160.0
2015061020,20,PM10,134.79999999999998,125.5,153.0,72.0,147.5,125.0,108.0,160.0
2015061021,21,PM10,160.25,138.0,165.5,52.0,160.0,136.0,154.0,160.0
2015061022,22,PM10,144.0,142.0,180.0,52.0,156.0,136.0,108.5,160.0
2015061023,23,PM10,126.0,142.0,180.0,15.0,156.0,136.0,49.5,160.0
201506110,0,PM10,126.0,142.0,180.0,23.0,156.0,136.0,39.0,160.0
201506111,1,PM10,103.0,142.0,180.0,23.0,57.0,136.0,27.666666666666668,160.0
201506112,2,PM10,103.0,41.0,32.0,26.0,57.0,136.0,5.0,160.0
201506113,3,PM10,103.0,55.5,30.0,26.0,26.0,136.0,25.0,160.0
201506114,4,PM10,103.0,66.0,30.0,27.0,54.5,136.0,46.0,160.0
201506115,5,PM10,103.0,13.0,28.0,18.0,48.5,136.0,45.0,160.0
201506116,6,PM10,58.5,8.5,39.0,27.333333333333332,56.0,136.0,35.0,31.5
201506117,7,PM10,77.0,8.5,46.0,22.333333333333332,56.0,170.0,46.333333333333336,27.0
201506118,8,PM10,77.0,27.0,54.0,5.0,9.0,77.0,36.0,27.0
201506119,9,PM10,5.0,13.666666666666666,17.0,20.5,9.5,7.0,16.0,27.0
2015061110,10,PM10,19.25,13.0,28.75,14.75,26.666666666666668,19.0,31.0,27.0
2015061111,11,PM10,16.8,21.0,24.0,13.0,39.0,12.333333333333334,26.0,6.5
2015061112,12,PM10,27.599999999999998,16.5,39.0,7.5,41.333333333333336,24.333333333333332,56.0,9.0
2015061113,13,PM10,24.5,10.0,15.6,12.666666666666666,25.75,12.666666666666666,9.5,7.0
2015061114,14,PM10,18.666666666666668,9.5,14.6,12.5,11.75,13.333333333333334,8.5,9.5
2015061115,15,PM10,15.25,14.0,16.0,6.5,21.666666666666668,11.5,5.75,6.666666666666667
2015061116,16,PM10,12.5,16.0,11.2,12.25,23.25,21.0,17.0,5.0
2015061117,17,PM10,27.0,28.25,23.6,8.666666666666666,33.5,18.75,11.666666666666666,9.333333333333334
2015061118,18,PM10,16.5,13.5,13.0,22.0,33.5,17.5,8.0,18.0
2015061119,19,PM10,16.5,13.5,13.0,22.0,33.5,17.5,8.0,18.0
2015061120,20,PM10,37.333333333333336,23.0,22.0,20.0,32.333333333333336,44.666666666666664,14.0,11.0
2015061121,21,PM10,69.66666666666667,39.5,54.0,22.5,54.666666666666664,62.333333333333336,47.75,27.666666666666668
2015061122,22,PM10,69.83333333333333,40.0,69.6,23.75,52.0,60.333333333333336,35.0,27.0
2015061123,23,PM10,57.5,55.5,68.6,22.0,49.666666666666664,77.33333333333333,38.5,63.5
201506120,0,PM10,78.5,47.5,88.8,23.333333333333332,49.25,67.66666666666667,27.5,39.333333333333336
201506121,1,PM10,54.666666666666664,38.333333333333336,64.6,10.0,36.0,62.333333333333336,32.0,35.0
201506122,2,PM10,51.333333333333336,35.0,62.2,17.0,44.0,32.666666666666664,17.0,18.666666666666668
201506123,3,PM10,18.0,16.5,37.0,7.25,29.0,16.5,16.0,13.0
201506124,4,PM10,18.400000000000002,14.5,11.25,12.666666666666666,13.0,25.333333333333332,18.25,23.666666666666668
201506125,5,PM10,18.0,16.5,11.8,19.666666666666668,10.666666666666666,23.333333333333332,15.333333333333334,15.5
201506126,6,PM10,39.5,20.5,16.0,20.0,15.0,53.333333333333336,20.0,21.0
201506127,7,PM10,19.400000000000002,19.5,18.0,18.666666666666668,18.0,46.5,20.75,27.666666666666668
201506128,8,PM10,19.833333333333332,15.5,21.2,27.25,27.333333333333332,21.5,19.0,18.5
201506129,9,PM10,27.2,22.333333333333332,20.2,27.75,23.333333333333332,15.333333333333334,24.0,20.333333333333332
2015061210,10,PM10,23.599999999999998,25.5,13.8,25.75,31.666666666666668,26.666666666666668,14.5,18.0
2015061211,11,PM10,22.8,15.25,14.6,34.0,21.333333333333332,15.25,9.333333333333334,21.0
2015061212,12,PM10,29.666666666666668,13.333333333333334,19.2,24.0,19.5,24.666666666666668,9.333333333333334,16.333333333333332
2015061213,13,PM10,23.666666666666668,15.25,19.6,36.25,17.25,16.5,12.666666666666666,20.666666666666668
2015061214,14,PM10,26.683333333333337,15.45,21.82,32.1,16.75,13.85,9.333333333333332,20.400000000000002
2015061215,15,PM10,21.599999999999998,10.8,9.02,14.133333333333333,13.933333333333332,17.099999999999998,12.0,33.0
2015061216,16,PM10,18.166666666666668,6.75,19.0,15.75,13.333333333333334,25.75,10.666666666666666,23.666666666666668
