date,hour,type,0,1,2,3,4,5,6,7
201707090,0,AQI,150.83333333333334,96.6,157.5,106.33333333333333,113.5,113.66666666666667,81.0,135.0
201707091,1,AQI,157.66666666666666,93.6,174.0,100.66666666666667,118.0,143.0,74.0,133.66666666666666
201707092,2,AQI,172.83333333333334,109.4,184.5,106.0,124.0,147.33333333333334,72.0,130.0
201707093,3,AQI,168.16666666666666,127.8,165.0,102.66666666666667,114.0,172.33333333333334,67.75,126.0
201707094,4,AQI,166.33333333333334,106.2,158.0,101.0,117.25,141.33333333333334,67.0,116.66666666666667
201707095,5,AQI,163.16666666666666,105.0,146.5,96.66666666666667,112.25,148.0,60.25,113.66666666666667
201707096,6,AQI,155.83333333333334,108.6,130.5,98.33333333333333,115.25,164.66666666666666,50.5,110.33333333333333
201707097,7,AQI,132.0,102.4,119.0,103.66666666666667,115.0,147.0,51.75,123.0
201707098,8,AQI,146.0,111.8,106.25,109.33333333333333,119.25,191.0,54.5,122.33333333333333
2017070921,21,AQI,92.5,120.2,89.5,85.0,110.5,88.33333333333333,116.66666666666667,179.66666666666666
2017070922,22,AQI,79.0,93.2,89.5,73.66666666666667,94.5,59.333333333333336,121.75,197.66666666666666
2017070923,23,AQI,52.5,61.0,67.25,94.33333333333333,62.5,44.666666666666664,149.0,190.33333333333334
201707100,0,AQI,40.333333333333336,44.6,45.25,77.33333333333333,49.5,33.0,135.25,58.666666666666664
201707101,1,AQI,37.166666666666664,37.2,35.5,61.0,35.5,30.0,60.0,37.0
201707102,2,AQI,40.333333333333336,41.4,30.25,62.0,36.0,25.333333333333332,37.75,36.666666666666664
201707103,3,AQI,40.166666666666664,42.8,33.5,63.0,38.5,23.333333333333332,35.5,32.0
201707104,4,AQI,46.0,54.2,36.5,64.66666666666667,44.25,29.0,39.5,31.666666666666668
201707105,5,AQI,51.0,54.2,47.5,61.0,51.5,39.333333333333336,41.75,30.0
201707106,6,AQI,54.666666666666664,45.6,53.0,58.333333333333336,49.75,37.666666666666664,42.75,29.0
201707107,7,AQI,61.0,62.0,55.25,57.666666666666664,49.75,52.666666666666664,46.25,41.333333333333336
201707108,8,AQI,63.5,51.2,55.75,45.333333333333336,56.0,55.666666666666664,51.25,38.666666666666664
201707109,9,AQI,57.5,43.8,61.5,34.333333333333336,56.75,39.0,46.25,40.666666666666664
2017071010,10,AQI,50.833333333333336,54.2,65.0,39.666666666666664,48.333333333333336,47.0,42.75,46.333333333333336
2017071011,11,AQI,54.800000000000004,48.8,52.0,37.333333333333336,46.0,47.333333333333336,41.25,46.333333333333336
2017071012,12,AQI,55.0,66.75,57.5,29.666666666666668,45.333333333333336,56.666666666666664,45.0,54.5
2017071013,13,AQI,78.33333333333333,82.75,93.75,37.666666666666664,55.666666666666664,85.33333333333333,48.5,44.0
2017071014,14,AQI,103.66666666666667,119.0,96.25,37.0,77.33333333333333,99.66666666666667,51.5,55.0
2017071015,15,AQI,107.0,128.4,108.0,44.333333333333336,87.66666666666667,102.0,75.5,59.0
2017071016,16,AQI,117.33333333333333,126.2,127.25,42.333333333333336,96.0,99.33333333333333,68.5,62.0
2017071017,17,AQI,95.5,113.6,145.25,69.0,99.75,85.0,84.25,79.33333333333333
2017071018,18,AQI,80.16666666666667,88.6,113.75,74.33333333333333,97.75,77.33333333333333,79.5,58.666666666666664
2017071019,19,AQI,51.0,81.2,95.0,75.33333333333333,69.0,53.333333333333336,68.75,90.33333333333333
2017071020,20,AQI,77.33333333333333,84.4,64.75,58.333333333333336,77.25,61.333333333333336,67.25,112.0
2017071021,21,AQI,74.16666666666667,93.8,81.0,50.333333333333336,83.5,72.33333333333333,56.0,78.33333333333333
2017071022,22,AQI,69.33333333333333,87.2,82.0,45.333333333333336,68.75,52.0,49.25,66.33333333333333
2017071023,23,AQI,65.83333333333333,86.6,70.0,49.0,72.5,49.0,45.5,59.5
201707110,0,AQI,71.33333333333333,61.4,72.0,46.333333333333336,76.0,51.333333333333336,42.5,51.666666666666664
201707111,1,AQI,70.5,59.6,70.75,43.333333333333336,73.25,77.0,44.0,48.666666666666664
201707112,2,AQI,86.83333333333333,56.8,76.0,42.0,71.0,66.0,46.25,43.0
201707113,3,AQI,90.83333333333333,56.2,85.5,46.666666666666664,62.75,60.0,41.5,38.666666666666664
201707114,4,AQI,71.8,52.4,82.75,47.0,56.25,54.5,38.25,39.0
201707115,5,AQI,66.83333333333333,50.2,71.0,46.666666666666664,61.5,44.5,41.75,39.333333333333336
201707116,6,AQI,59.833333333333336,44.5,66.25,44.0,63.0,50.5,43.0,41.333333333333336
201707117,7,AQI,54.0,66.2,71.0,57.333333333333336,63.75,50.5,43.25,51.0
201707118,8,AQI,63.5,75.6,84.25,43.666666666666664,62.75,46.5,38.5,58.333333333333336
201707119,9,AQI,71.16666666666667,64.6,96.75,33.0,59.5,58.5,39.5,52.333333333333336
2017071110,10,AQI,81.0,68.4,104.25,40.666666666666664,63.0,70.0,45.5,71.33333333333333
2017071111,11,AQI,90.39999999999999,106.8,112.5,70.66666666666667,86.0,91.0,52.75,102.33333333333333
2017071112,12,AQI,125.83333333333333,131.2,148.0,84.33333333333333,111.0,126.5,85.0,138.5
2017071113,13,AQI,145.83333333333334,146.4,163.75,75.66666666666667,121.75,151.5,100.75,145.0
2017071114,14,AQI,160.83333333333334,155.0,176.25,78.33333333333333,125.5,157.0,121.75,171.66666666666666
2017071115,15,AQI,162.33333333333334,145.4,171.25,82.33333333333333,101.5,152.0,127.75,175.66666666666666
2017071116,16,AQI,158.83333333333334,147.8,172.25,84.0,91.0,165.5,120.0,163.66666666666666
2017071117,17,AQI,156.66666666666666,176.4,172.5,96.75,127.66666666666667,187.5,146.0,169.33333333333334
2017071118,18,AQI,152.83333333333334,183.4,175.75,124.5,135.0,188.5,160.75,173.33333333333334
2017071119,19,AQI,144.33333333333334,177.8,169.66666666666666,114.0,126.5,181.0,142.0,165.66666666666666
2017071120,20,AQI,122.83333333333333,156.4,152.25,117.25,142.0,115.0,122.25,151.66666666666666
2017071121,21,AQI,99.16666666666667,138.8,149.0,96.25,115.33333333333333,95.0,110.0,156.33333333333334
2017071122,22,AQI,103.16666666666667,119.4,142.25,78.25,100.66666666666667,109.0,100.0,162.66666666666666
2017071123,23,AQI,115.16666666666667,106.4,134.25,76.5,84.33333333333333,94.0,112.25,179.5
201707120,0,AQI,122.33333333333333,103.4,157.0,79.25,87.33333333333333,96.0,106.5,165.66666666666666
201707121,1,AQI,130.0,100.25,154.75,90.25,78.0,118.0,109.75,174.66666666666666
201707122,2,AQI,122.16666666666667,103.8,153.5,91.0,86.33333333333333,126.0,127.25,177.33333333333334
201707123,3,AQI,99.33333333333333,93.0,116.75,98.5,87.0,106.0,136.25,165.66666666666666
201707124,4,AQI,96.66666666666667,89.2,96.5,100.75,97.66666666666667,99.0,138.75,142.0
201707125,5,AQI,86.39999999999999,89.2,97.25,109.75,96.33333333333333,103.0,145.5,148.66666666666666
201707126,6,AQI,84.66666666666667,96.0,97.0,112.66666666666667,100.33333333333333,97.0,236.25,125.66666666666667
201707127,7,AQI,88.83333333333333,102.4,93.25,112.25,106.66666666666667,89.0,117.5,108.0
201707128,8,AQI,99.5,113.0,94.75,117.5,124.33333333333333,106.0,215.25,99.0
201707129,9,AQI,102.33333333333333,134.75,97.75,116.25,158.66666666666666,124.0,119.75,78.66666666666667
2017071210,10,AQI,80.66666666666667,142.8,83.75,111.25,188.0,89.0,108.25,74.66666666666667
2017071211,11,AQI,76.33333333333333,134.2,75.25,128.25,207.0,76.0,112.75,87.33333333333333
2017071212,12,AQI,96.60000000000001,141.4,111.5,131.0,158.5,105.0,114.0,120.0
2017071213,13,AQI,110.83333333333333,146.6,122.75,143.25,152.0,118.0,128.25,97.0
2017071214,14,AQI,121.16666666666667,139.0,126.25,157.0,137.25,112.0,133.5,120.33333333333333
2017071215,15,AQI,112.5,136.4,126.0,172.75,120.75,104.0,137.75,122.0
2017071216,16,AQI,115.16666666666667,136.2,121.5,191.75,119.25,87.0,120.0,131.66666666666666
2017071217,17,AQI,112.33333333333333,130.6,117.0,178.25,116.0,112.0,133.75,121.0
2017071218,18,AQI,110.8,121.8,111.75,153.5,113.0,118.0,128.75,121.66666666666667
2017071219,19,AQI,106.16666666666667,111.6,101.0,134.75,116.0,107.5,123.0,116.33333333333333
2017071220,20,AQI,98.0,102.2,96.25,119.25,108.75,104.5,115.5,112.66666666666667
2017071221,21,AQI,94.0,105.6,91.75,108.25,107.5,90.0,109.0,105.66666666666667
2017071222,22,AQI,95.0,107.2,90.0,116.25,96.75,89.0,99.5,108.0
2017071223,23,AQI,97.33333333333333,112.4,92.5,120.25,100.0,98.5,98.5,106.0
201707130,0,AQI,100.33333333333333,122.2,100.25,121.25,135.5,102.0,95.5,109.5
201707131,1,AQI,82.83333333333333,117.2,91.25,117.0,108.0,99.5,96.75,107.66666666666667
201707132,2,AQI,65.0,117.8,73.5,125.75,105.25,85.5,95.66666666666667,99.33333333333333
201707133,3,AQI,63.333333333333336,98.6,65.75,130.75,106.25,81.5,92.5,87.0
201707134,4,AQI,62.5,91.6,63.75,130.0,93.0,70.0,92.75,70.33333333333333
201707135,5,AQI,61.833333333333336,88.6,61.75,127.75,95.0,71.5,81.25,63.666666666666664
201707136,6,AQI,64.5,85.4,63.75,138.25,91.25,71.0,81.25,66.33333333333333
201707137,7,AQI,67.66666666666667,89.8,66.0,138.5,93.25,74.0,76.75,71.0
201707138,8,AQI,71.16666666666667,90.4,68.0,125.0,95.5,79.5,73.25,73.0
201707139,9,AQI,77.16666666666667,90.4,84.0,116.25,98.25,72.0,72.75,77.33333333333333
2017071310,10,AQI,82.33333333333333,99.2,77.0,110.5,102.75,93.5,77.0,83.0
2017071311,11,AQI,89.66666666666667,97.25,90.0,115.5,98.5,176.5,79.0,87.33333333333333
2017071312,12,AQI,96.33333333333333,101.8,98.33333333333333,113.25,102.75,125.0,85.75,99.0
2017071313,13,AQI,97.66666666666667,109.8,104.66666666666667,121.0,103.25,145.5,95.5,87.0
2017071314,14,AQI,99.5,117.6,88.0,118.0,116.0,103.5,102.25,94.0
2017071315,15,AQI,98.16666666666667,122.2,88.33333333333333,119.25,127.25,128.5,104.5,96.0
2017071316,16,AQI,92.39999999999999,120.2,86.0,119.75,128.25,124.0,104.75,99.66666666666667
2017071317,17,AQI,85.16666666666667,114.2,82.66666666666667,128.75,116.5,103.0,98.75,97.66666666666667
2017071318,18,AQI,83.60000000000001,106.0,79.33333333333333,137.75,111.75,108.0,94.75,95.66666666666667
2017071319,19,AQI,81.66666666666667,97.2,76.0,116.5,113.0,98.33333333333333,81.5,94.66666666666667
2017071320,20,AQI,76.5,95.4,75.0,102.5,112.5,76.66666666666667,83.5,84.66666666666667
2017071321,21,AQI,77.33333333333333,88.4,76.0,84.25,109.0,107.0,82.75,85.33333333333333
2017071322,22,AQI,68.5,47.8,80.33333333333333,57.25,67.5,68.66666666666667,75.0,97.0
2017071323,23,AQI,54.0,43.4,82.0,42.5,47.75,38.0,66.66666666666667,92.33333333333333
201707140,0,AQI,39.0,39.8,63.0,44.5,37.5,39.333333333333336,63.333333333333336,87.0
201707141,1,AQI,35.0,34.4,37.0,32.75,38.5,31.0,44.333333333333336,46.0
201707142,2,AQI,34.166666666666664,37.0,31.666666666666668,32.0,41.75,40.0,37.666666666666664,40.0
201707143,3,AQI,39.0,32.0,28.333333333333332,34.25,38.75,36.333333333333336,38.0,42.0
201707144,4,AQI,43.333333333333336,55.4,32.0,48.5,37.5,46.333333333333336,29.0,32.0
201707145,5,AQI,56.0,42.5,42.0,44.75,36.25,51.333333333333336,38.0,40.0
201707146,6,AQI,62.333333333333336,40.4,44.0,42.0,36.0,45.333333333333336,39.25,32.0
201707147,7,AQI,52.666666666666664,57.0,43.333333333333336,45.0,37.25,43.666666666666664,41.25,38.0
201707148,8,AQI,57.666666666666664,54.2,50.333333333333336,53.0,49.333333333333336,52.0,39.75,42.333333333333336
201707149,9,AQI,57.833333333333336,43.2,50.333333333333336,53.75,37.5,57.0,49.75,37.333333333333336
2017071410,10,AQI,59.6,50.0,49.333333333333336,45.25,44.5,61.666666666666664,40.0,37.666666666666664
2017071411,11,AQI,67.2,61.2,33.0,57.5,42.0,55.0,39.5,42.666666666666664
2017071412,12,AQI,68.39999999999999,78.4,56.0,48.0,41.5,69.0,42.0,53.5
2017071413,13,AQI,69.5,73.2,54.333333333333336,48.25,48.5,57.333333333333336,47.5,52.5
2017071414,14,AQI,56.833333333333336,81.0,60.333333333333336,53.75,56.75,65.33333333333333,47.5,93.33333333333333
2017071415,15,AQI,76.16666666666667,90.2,76.33333333333333,56.25,58.75,68.66666666666667,51.5,65.0
2017071416,16,AQI,95.33333333333333,94.6,97.33333333333333,59.0,72.0,96.33333333333333,70.0,69.0
2017071417,17,AQI,107.33333333333333,112.4,120.0,77.5,87.0,101.0,93.75,68.0
2017071418,18,AQI,114.0,115.6,106.66666666666667,74.75,98.5,98.0,93.5,73.33333333333333
2017071419,19,AQI,123.33333333333333,113.8,92.0,60.75,94.5,101.66666666666667,82.25,64.66666666666667
2017071420,20,AQI,108.83333333333333,104.2,83.66666666666667,51.25,119.5,101.33333333333333,73.75,68.33333333333333
2017071421,21,AQI,83.0,103.4,73.66666666666667,47.75,115.25,96.66666666666667,88.5,62.0
2017071422,22,AQI,71.66666666666667,99.4,65.66666666666667,42.0,75.25,68.33333333333333,82.5,57.333333333333336
2017071423,23,AQI,56.5,70.6,56.0,39.0,64.0,64.66666666666667,56.25,52.333333333333336
201707150,0,AQI,62.0,56.2,53.0,65.33333333333333,63.75,52.333333333333336,49.666666666666664,42.666666666666664
201707151,1,AQI,59.0,52.0,50.333333333333336,39.0,58.75,56.0,43.333333333333336,34.666666666666664
201707152,2,AQI,51.666666666666664,54.6,49.0,41.0,59.25,54.333333333333336,36.333333333333336,35.0
201707153,3,AQI,43.0,50.4,42.0,37.25,52.0,53.0,33.333333333333336,34.666666666666664
201707154,4,AQI,42.666666666666664,57.8,41.666666666666664,40.5,40.25,47.0,23.333333333333332,33.333333333333336
201707155,5,AQI,39.833333333333336,48.6,35.666666666666664,39.5,44.0,42.0,28.333333333333332,28.666666666666668
201707156,6,AQI,38.0,44.2,35.666666666666664,35.5,42.25,39.0,27.333333333333332,27.666666666666668
201707157,7,AQI,45.5,46.4,40.666666666666664,38.333333333333336,56.75,41.666666666666664,32.0,30.666666666666668
201707158,8,AQI,56.5,44.0,46.0,38.25,59.5,52.333333333333336,34.333333333333336,34.333333333333336
201707159,9,AQI,42.0,58.2,34.666666666666664,48.25,66.5,55.333333333333336,33.666666666666664,50.0
2017071510,10,AQI,49.5,54.2,42.666666666666664,36.5,69.75,47.5,30.666666666666668,52.0
2017071511,11,AQI,54.666666666666664,49.0,50.333333333333336,50.5,87.0,58.0,34.0,55.0
2017071512,12,AQI,56.833333333333336,47.6,55.666666666666664,42.25,82.5,54.0,40.333333333333336,56.333333333333336
2017071513,13,AQI,61.0,54.4,55.666666666666664,48.75,49.0,51.0,44.666666666666664,57.0
2017071514,14,AQI,63.333333333333336,56.0,54.333333333333336,49.5,46.75,62.0,46.333333333333336,52.666666666666664
2017071515,15,AQI,67.0,55.4,65.66666666666667,52.75,51.5,59.333333333333336,51.666666666666664,58.333333333333336
2017071516,16,AQI,77.16666666666667,71.8,62.0,59.75,57.75,65.0,59.333333333333336,64.0
2017071517,17,AQI,85.0,94.0,70.66666666666667,58.75,62.5,91.0,74.33333333333333,65.66666666666667
2017071518,18,AQI,80.83333333333333,90.8,68.0,52.5,62.25,72.66666666666667,70.0,63.666666666666664
2017071519,19,AQI,61.166666666666664,79.6,60.666666666666664,56.0,77.25,66.0,62.75,55.333333333333336
2017071520,20,AQI,67.66666666666667,75.2,61.0,51.75,85.0,62.666666666666664,54.5,58.666666666666664
2017071521,21,AQI,66.0,80.8,68.33333333333333,59.75,71.25,58.666666666666664,56.75,85.0
2017071522,22,AQI,68.83333333333333,80.0,86.0,50.25,73.0,61.333333333333336,58.0,108.0
2017071523,23,AQI,79.0,73.25,102.66666666666667,52.75,71.5,67.66666666666667,59.25,96.66666666666667
201707160,0,AQI,84.16666666666667,70.2,105.33333333333333,54.0,70.0,71.66666666666667,63.0,95.66666666666667
201707161,1,AQI,91.0,68.6,97.33333333333333,55.5,71.75,74.66666666666667,59.75,102.33333333333333
201707162,2,AQI,98.83333333333333,78.6,89.33333333333333,55.5,72.25,76.33333333333333,62.0,99.0
201707163,3,AQI,98.33333333333333,68.2,89.33333333333333,52.5,67.25,76.33333333333333,57.0,95.33333333333333
201707164,4,AQI,93.16666666666667,67.6,86.66666666666667,55.25,64.0,71.66666666666667,58.0,100.0
201707165,5,AQI,92.0,63.8,90.0,54.5,67.5,72.0,59.75,106.0
201707166,6,AQI,97.16666666666667,70.0,90.33333333333333,56.25,69.5,78.66666666666667,57.5,98.33333333333333
201707167,7,AQI,103.66666666666667,70.6,98.33333333333333,55.75,76.75,80.33333333333333,73.25,96.33333333333333
201707168,8,AQI,104.83333333333333,67.2,113.66666666666667,60.25,79.75,85.33333333333333,58.75,112.66666666666667
201707169,9,AQI,112.8,89.2,125.33333333333333,66.5,88.0,105.0,72.75,138.0
2017071610,10,AQI,123.39999999999999,101.0,124.66666666666667,76.75,105.75,227.66666666666666,93.75,165.66666666666666
2017071611,11,AQI,128.16666666666666,107.8,128.66666666666666,72.75,101.25,260.0,102.0,173.33333333333334
2017071612,12,AQI,128.83333333333334,113.2,124.0,62.5,90.25,112.66666666666667,94.5,176.66666666666666
2017071613,13,AQI,133.16666666666666,126.8,118.66666666666667,71.75,99.5,104.0,107.25,157.5
2017071614,14,AQI,130.33333333333334,142.2,124.33333333333333,76.75,102.25,110.33333333333333,118.0,145.66666666666666
2017071615,15,AQI,124.33333333333333,152.0,124.0,85.75,126.5,131.0,119.75,119.0
2017071616,16,AQI,117.83333333333333,155.4,109.0,90.0,140.5,131.5,122.25,113.33333333333333
2017071617,17,AQI,106.66666666666667,147.6,98.0,102.75,142.25,120.5,215.0,109.66666666666667
2017071618,18,AQI,100.66666666666667,129.4,95.0,106.25,123.75,89.66666666666667,122.75,112.33333333333333
2017071619,19,AQI,85.66666666666667,101.6,89.0,109.5,104.25,75.66666666666667,100.75,124.33333333333333
2017071620,20,AQI,70.83333333333333,85.8,78.66666666666667,108.75,97.25,64.0,96.75,106.0
2017071621,21,AQI,60.833333333333336,76.6,69.66666666666667,104.25,97.5,58.666666666666664,94.0,90.66666666666667
2017071622,22,AQI,64.0,72.6,60.666666666666664,105.25,75.5,59.333333333333336,97.0,80.5
2017071623,23,AQI,68.16666666666667,81.2,63.0,112.75,67.0,57.666666666666664,103.0,62.333333333333336
201707170,0,AQI,57.0,85.4,57.0,113.0,74.0,57.333333333333336,76.25,51.0
201707171,1,AQI,54.0,73.0,52.666666666666664,119.75,67.75,59.333333333333336,63.75,49.333333333333336
201707172,2,AQI,49.0,60.2,49.666666666666664,106.0,67.0,49.666666666666664,58.75,44.0
201707173,3,AQI,55.666666666666664,66.6,54.0,94.25,67.75,52.333333333333336,58.0,45.333333333333336
201707174,4,AQI,55.833333333333336,75.2,45.666666666666664,93.75,61.5,53.333333333333336,57.5,41.0
201707175,5,AQI,47.0,78.4,40.333333333333336,94.75,62.5,47.0,52.25,44.0
201707176,6,AQI,55.333333333333336,78.8,53.0,88.0,68.25,50.666666666666664,52.75,42.333333333333336
201707177,7,AQI,53.5,78.0,57.333333333333336,98.0,70.75,49.0,56.25,45.333333333333336
201707178,8,AQI,44.666666666666664,80.2,56.666666666666664,107.25,73.0,56.333333333333336,63.75,57.0
201707179,9,AQI,52.166666666666664,72.5,56.333333333333336,109.25,72.0,57.333333333333336,57.5,74.0
2017071710,10,AQI,61.6,75.75,58.666666666666664,105.0,78.5,57.666666666666664,64.25,83.33333333333333
2017071711,11,AQI,67.0,81.5,63.333333333333336,99.5,85.0,52.0,73.0,99.0
2017071712,12,AQI,70.83333333333333,86.8,72.33333333333333,92.75,83.0,59.333333333333336,84.75,114.33333333333333
2017071713,13,AQI,73.33333333333333,95.2,74.33333333333333,91.25,84.25,70.0,93.75,147.0
2017071714,14,AQI,78.66666666666667,105.8,75.0,98.5,96.5,76.0,99.0,132.33333333333334
2017071715,15,AQI,72.16666666666667,111.8,74.33333333333333,109.75,98.25,76.66666666666667,110.75,122.66666666666667
2017071716,16,AQI,70.33333333333333,109.8,73.0,116.5,95.0,69.33333333333333,105.25,133.0
2017071717,17,AQI,67.16666666666667,104.4,73.0,117.5,91.0,75.5,105.25,131.33333333333334
2017071718,18,AQI,66.0,89.4,75.66666666666667,112.75,83.0,55.0,88.0,130.0
2017071719,19,AQI,67.0,77.4,78.0,102.75,71.25,64.0,92.75,126.0
2017071720,20,AQI,76.66666666666667,71.2,86.0,94.0,73.0,70.33333333333333,113.75,133.0
2017071721,21,AQI,96.0,85.4,96.33333333333333,93.25,80.75,83.66666666666667,132.75,137.33333333333334
2017071722,22,AQI,106.16666666666667,103.4,93.0,96.25,89.5,95.0,135.25,142.0
2017071723,23,AQI,103.33333333333333,111.4,89.33333333333333,100.75,99.75,101.33333333333333,131.75,125.66666666666667
201707180,0,AQI,83.5,106.8,83.66666666666667,110.0,99.75,83.33333333333333,133.0,113.66666666666667
201707181,1,AQI,75.0,101.4,72.0,116.0,100.75,76.66666666666667,120.0,113.0
201707182,2,AQI,63.833333333333336,99.4,65.66666666666667,120.5,98.25,76.66666666666667,112.25,137.5
201707183,3,AQI,67.66666666666667,97.0,63.333333333333336,123.0,101.0,73.66666666666667,104.0,103.0
201707184,4,AQI,73.83333333333333,99.4,69.0,112.0,102.5,79.33333333333333,104.0,96.66666666666667
201707185,5,AQI,81.0,102.0,77.33333333333333,111.25,109.25,91.33333333333333,107.75,88.33333333333333
201707186,6,AQI,85.16666666666667,100.2,79.33333333333333,111.0,119.0,83.33333333333333,107.75,96.33333333333333
201707187,7,AQI,84.33333333333333,102.6,78.66666666666667,118.75,141.5,81.0,107.75,103.0
201707188,8,AQI,82.83333333333333,107.4,90.66666666666667,122.0,146.25,87.0,105.66666666666667,112.0
201707189,9,AQI,74.16666666666667,115.8,90.33333333333333,123.5,130.25,91.66666666666667,95.75,112.33333333333333
2017071810,10,AQI,80.5,99.4,89.66666666666667,96.25,119.5,79.0,86.5,103.66666666666667
2017071811,11,AQI,96.0,86.2,97.66666666666667,96.33333333333333,103.0,90.0,84.0,93.66666666666667
2017071812,12,AQI,56.800000000000004,88.8,75.66666666666667,80.5,91.25,75.0,85.25,81.33333333333333
2017071813,13,AQI,66.0,92.6,57.0,80.75,111.5,77.0,67.75,87.33333333333333
2017071814,14,AQI,74.8,86.2,70.0,84.75,99.5,75.66666666666667,69.5,85.33333333333333
2017071815,15,AQI,63.6,87.75,68.0,87.0,96.5,59.333333333333336,74.75,73.0
2017071816,16,AQI,53.4,76.2,58.333333333333336,92.33333333333333,84.5,52.333333333333336,72.5,76.0
2017071817,17,AQI,62.800000000000004,78.8,67.66666666666667,97.0,81.0,59.666666666666664,71.0,66.0
2017071818,18,AQI,66.0,71.2,72.66666666666667,98.66666666666667,78.25,62.333333333333336,71.25,64.33333333333333
2017071819,19,AQI,75.39999999999999,65.6,83.33333333333333,89.0,73.75,63.666666666666664,66.25,63.0
2017071820,20,AQI,80.39999999999999,66.6,75.66666666666667,94.66666666666667,76.0,74.0,69.0,69.0
2017071821,21,AQI,73.8,63.2,67.66666666666667,84.33333333333333,104.66666666666667,70.0,74.75,79.66666666666667
2017071822,22,AQI,44.0,62.0,48.666666666666664,85.0,74.0,58.333333333333336,66.0,92.0
2017071823,23,AQI,59.199999999999996,62.0,63.666666666666664,89.33333333333333,63.25,66.66666666666667,69.0,79.66666666666667
201707190,0,AQI,70.0,68.4,70.0,86.0,68.75,72.0,72.75,75.0
201707191,1,AQI,83.5,73.2,81.0,93.66666666666667,69.0,76.66666666666667,81.0,76.66666666666667
201707192,2,AQI,79.8,85.2,86.66666666666667,93.66666666666667,76.5,78.0,86.5,82.33333333333333
201707193,3,AQI,85.60000000000001,87.8,89.33333333333333,97.33333333333333,78.0,83.66666666666667,90.25,93.66666666666667
201707194,4,AQI,87.2,90.2,91.0,95.66666666666667,82.25,85.0,93.0,96.66666666666667
201707195,5,AQI,91.0,94.0,92.33333333333333,96.33333333333333,86.75,84.33333333333333,98.75,101.0
201707196,6,AQI,87.39999999999999,97.0,96.66666666666667,99.33333333333333,95.75,81.33333333333333,102.75,106.66666666666667
201707197,7,AQI,81.8,97.4,93.0,101.0,101.75,74.66666666666667,99.25,103.66666666666667
201707198,8,AQI,88.2,104.2,91.33333333333333,112.0,121.75,83.66666666666667,105.75,104.66666666666667
201707199,9,AQI,98.2,117.2,91.66666666666667,109.66666666666667,131.0,104.33333333333333,113.0,108.66666666666667
2017071910,10,AQI,105.60000000000001,130.0,95.66666666666667,114.33333333333333,144.5,103.66666666666667,107.5,94.33333333333333
2017071911,11,AQI,112.2,134.0,101.66666666666667,96.5,135.25,116.33333333333333,95.0,90.33333333333333
2017071912,12,AQI,108.0,123.0,106.0,93.5,139.0,115.66666666666667,88.66666666666667,86.66666666666667
2017071913,13,AQI,104.8,112.2,102.66666666666667,99.25,136.5,106.66666666666667,99.33333333333333,83.33333333333333
2017071914,14,AQI,98.2,115.6,79.0,108.25,120.0,102.66666666666667,105.33333333333333,81.33333333333333
2017071915,15,AQI,105.25,111.2,73.33333333333333,110.75,115.75,101.0,101.33333333333333,80.0
2017071916,16,AQI,86.0,105.6,89.33333333333333,112.0,108.5,92.33333333333333,98.66666666666667,78.0
2017071917,17,AQI,83.0,100.2,82.33333333333333,118.5,106.25,88.0,95.0,87.0
2017071918,18,AQI,79.60000000000001,97.4,85.0,121.75,97.25,89.0,86.33333333333333,89.66666666666667
2017071919,19,AQI,75.39999999999999,100.2,87.33333333333333,119.75,102.75,89.66666666666667,86.33333333333333,94.0
2017071920,20,AQI,78.8,95.6,84.66666666666667,120.75,100.0,82.33333333333333,87.0,99.66666666666667
2017071921,21,AQI,76.39999999999999,99.6,88.66666666666667,113.0,94.25,86.0,95.66666666666667,101.33333333333333
2017071922,22,AQI,79.39999999999999,103.0,93.33333333333333,109.25,88.0,87.0,102.0,106.33333333333333
2017071923,23,AQI,84.2,103.8,95.66666666666667,115.25,97.5,88.66666666666667,109.0,109.33333333333333
201707200,0,AQI,79.39999999999999,103.0,104.33333333333333,115.75,99.75,88.66666666666667,108.0,114.66666666666667
201707201,1,AQI,73.2,89.6,105.0,115.75,96.75,81.0,112.66666666666667,120.33333333333333
201707202,2,AQI,66.39999999999999,90.6,104.66666666666667,116.5,89.25,85.33333333333333,109.0,124.66666666666667
201707203,3,AQI,71.39999999999999,91.2,110.33333333333333,117.75,85.25,80.0,108.0,131.66666666666666
201707204,4,AQI,83.8,95.0,111.66666666666667,125.5,90.25,89.33333333333333,113.33333333333333,135.66666666666666
201707205,5,AQI,90.60000000000001,103.8,117.0,125.5,105.5,96.33333333333333,119.33333333333333,138.66666666666666
201707206,6,AQI,92.39999999999999,107.8,119.0,120.0,115.0,98.0,121.33333333333333,139.66666666666666
201707207,7,AQI,103.60000000000001,115.2,128.66666666666666,127.75,119.25,111.66666666666667,124.33333333333333,144.0
